inputFileName=s1238.bench; numberOfInputs=32; numberOfOutputs=32; numberOfGates=508; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
0; g67; g140; 0; 2; 0.003937007874015748; 2; 2; 8; [g67, g140]; [g44, g33]; [g67, g140]; [g431, g276]; g140; 11; 11473
1; g67; g306; 0; 2; 0.003937007874015748; 3; 2; 16; [g67, g306]; [g44, g524, g78]; [g67, g306]; [g431, g152]; g67; 010; 8515
2; g67; g405; 0; 2; 0.003937007874015748; 4; 2; 32; [g67, g405]; [g44, g3, g174, g189]; [g67, g405]; [g431, g61]; g67; 0000; 8408
3; g67; g449; 0; 2; 0.003937007874015748; 3; 2; 16; [g67, g449]; [g44, g88, g154]; [g67, g449]; [g431, g537]; g67; 010; 8849
4; g67; g333; 0; 2; 0.003937007874015748; 3; 2; 16; [g67, g333]; [g44, g528, g6]; [g67, g333]; [g431, g278]; g333; 010; 3642
5; g67; g143; 0; 2; 0.003937007874015748; 4; 2; 32; [g67, g143]; [g44, g258, g193, g259]; [g67, g143]; [g431, g473]; g143; 0111; 17994
6; g67; g510; 0; 2; 0.003937007874015748; 3; 2; 16; [g67, g510]; [g44, g350, g235]; [g510, g67]; [g431]; g510; 100; 8881
7; g67; g519; 0; 2; 0.003937007874015748; 5; 2; 64; [g67, g519]; [g44, g460, g461, g462, g463]; [g519, g67]; [g431]; g67; 00010; 3838
8; g180; g170; 0; 2; 0.003937007874015748; 2; 2; 8; [g180, g170]; [g171, g181]; [g180, g170]; [g312, g146]; g180; 01; 7277
9; g180; g489; 0; 2; 0.003937007874015748; 2; 2; 8; [g180, g489]; [g181, g273]; [g180, g489]; [g312, g319]; g489; 01; 6496
10; g180; g361; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g361]; [g181, g6, g202]; [g180, g361]; [g312, g513]; g180; 110; 10412
11; g180; g452; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g452]; [g181, g526, g184]; [g180, g452]; [g312, g539]; g452; 000; 5669
12; g180; g261; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g261]; [g181, g283, g528]; [g180, g261]; [g312, g94]; g261; 000; 8156
13; g180; g296; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g296]; [g181, g89, g484]; [g180, g296]; [g312, g534]; g180; 011; 2938
14; g180; g298; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g298]; [g181, g5, g497]; [g180, g298]; [g312, g52]; g180; 100; 23941
15; g180; g370; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g370]; [g181, g538, g11]; [g180, g370]; [g312, g84]; g370; 100; 5696
16; g180; g389; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g389]; [g181, g9, g274]; [g180, g389]; [g312, g113]; g389; 110; 8885
17; g180; g129; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g129]; [g181, g527, g5]; [g129, g180]; [g481, g312, g362, g66]; g129; 000; 9145
18; g180; g542; 0; 2; 0.003937007874015748; 4; 2; 32; [g180, g542]; [g181, g243, g244, g279]; [g542, g180]; [g312]; g180; 1111; 2891
19; g180; g241; 0; 2; 0.003937007874015748; 3; 2; 16; [g180, g241]; [g181, g10, g11]; [g241, g180]; [g482, g312, g264]; g180; 111; 8627
20; g343; g275; 0; 2; 0.003937007874015748; 4; 2; 32; [g343, g275]; [g274, g2, g528, g147]; [g275, g343]; [g372, g544, g213, g243]; g343; 1110; 5652
21; g343; g312; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g312]; [g180, g182, g2, g528, g147]; [g343, g312]; [g544, g506]; g343; 10111; 5708
22; g343; g378; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g378]; [g2, g528, g147, g89, g50]; [g378, g343]; [g93, g544]; g343; 10000; 19924
23; g343; g449; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g449]; [g2, g528, g147, g88, g154]; [g449, g343]; [g537, g544]; g449; 11111; 11800
24; g343; g279; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g279]; [g2, g528, g147, g317, g166]; [g279, g343]; [g478, g544, g542]; g279; 11111; 6755
25; g343; g82; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g82]; [g2, g528, g147, g334, g335]; [g82, g343]; [g346, g544]; g82; 11010; 8111
26; g343; g122; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g122]; [g2, g528, g147, g522, g3]; [g122, g343]; [g123, g283, g295, g301, g454, g544, g104, g205]; g343; 00001; 11409
27; g343; g257; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g257]; [g2, g528, g147, g538, g230]; [g257, g343]; [g331, g544]; g343; 00101; 7588
28; g343; g182; 0; 2; 0.003937007874015748; 5; 2; 64; [g343, g182]; [g2, g528, g147, g12, g62]; [g182, g343]; [g483, g312, g544]; g343; 00110; 3889
29; g387; g480; 0; 2; 0.003937007874015748; 4; 2; 32; [g387, g480]; [g179, g6, g274, g75]; [g480, g387]; [g155, g515]; g480; 1001; 6535
30; g387; g331; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g331]; [g213, g257, g6, g274, g75]; [g331, g387]; [g509, g515]; g387; 01010; 17885
31; g387; g378; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g378]; [g89, g50, g6, g274, g75]; [g378, g387]; [g93, g515]; g387; 01101; 7707
32; g387; g453; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g453]; [g6, g274, g75, g545, g186]; [g453, g387]; [g539, g515]; g387; 10100; 10261
33; g387; g142; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g142]; [g6, g274, g75, g403, g404]; [g142, g387]; [g415, g515]; g142; 01000; 3472
34; g387; g149; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g149]; [g6, g274, g75, g467, g468]; [g149, g387]; [g470, g515]; g387; 11111; 3423
35; g387; g57; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g57]; [g6, g274, g75, g0, g2]; [g57, g387]; [g475, g314, g515]; g387; 11100; 9834
36; g387; g251; 0; 2; 0.003937007874015748; 5; 2; 64; [g387, g251]; [g6, g274, g75, g543, g32]; [g251, g387]; [g315, g515]; g251; 01000; 11198
37; g93; g488; 0; 2; 0.003937007874015748; 4; 2; 32; [g93, g488]; [g172, g376, g377, g378]; [g93, g488]; [g380, g154]; g488; 1100; 8575
38; g93; g366; 0; 2; 0.003937007874015748; 5; 2; 64; [g93, g366]; [g125, g155, g376, g377, g378]; [g93, g366]; [g380, g552]; g366; 00111; 23273
39; g93; g380; 2; 2; 0.003937007874015748; 4; 1; 16; [g93, g380]; [g6, g376, g377, g378]; [g380]; [g131]; g380; 0001; 6043
40; g93; g93; 1; 1; 0.001968503937007874; 3; 1; 8; [g93]; [g376, g377, g378]; [g93]; [g380]; g93; 000; 3068
41; g93; g544; 0; 2; 0.003937007874015748; 5; 2; 64; [g93, g544]; [g376, g377, g378, g343, g344]; [g544, g93]; [g493, g545, g380, g246]; g544; 10000; 8851
42; g93; g54; 0; 2; 0.003937007874015748; 5; 2; 64; [g93, g54]; [g376, g377, g378, g4, g6]; [g54, g93]; [g55, g380, g189, g201, g236]; g93; 01001; 10815
43; g93; g124; 0; 2; 0.003937007874015748; 5; 2; 64; [g93, g124]; [g376, g377, g378, g0, g206]; [g93, g124]; [g380, g468]; g93; 10101; 8247
44; g93; g256; 0; 2; 0.003937007874015748; 5; 2; 64; [g93, g256]; [g376, g377, g378, g4, g69]; [g93, g256]; [g380, g80]; g256; 01100; 8277
45; g326; g59; 0; 2; 0.003937007874015748; 3; 2; 16; [g326, g59]; [g58, g533, g232]; [g59, g326]; [g411, g420, g226, g273]; g326; 101; 2880
46; g326; g524; 0; 2; 0.003937007874015748; 3; 2; 16; [g326, g524]; [g3, g533, g232]; [g524, g326]; [g306, g351, g418, g431, g446, g305, g465, g206, g219, g228, g238, g266, g273, g165, g209]; g524; 011; 18630
47; g326; g322; 4; 4; 0.007874015748031496; 6; 2; 128; [g326, g273, g105, g322]; [g522, g196, g321, g533, g232, g325]; [g273, g322]; [g489, g495, g553, g249]; g273; 111101; 5672
48; g326; g382; 0; 2; 0.003937007874015748; 5; 2; 64; [g326, g382]; [g9, g100, g34, g533, g232]; [g382, g326]; [g547, g273]; g382; 00000; 6002
